,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
2568,3086,32,blue-collar,married,secondary,no,736,yes,no,unknown,23,may,700,3,-1,0,unknown,0
2569,61,63,retired,married,secondary,no,415,yes,no,cellular,7,oct,323,1,-1,0,unknown,0
2570,2504,35,blue-collar,married,secondary,no,280,yes,yes,cellular,31,jul,65,50,-1,0,unknown,0
2571,1044,44,unemployed,married,tertiary,no,178,no,no,cellular,8,aug,126,2,-1,0,unknown,0
2572,4135,56,unemployed,divorced,primary,no,802,no,no,telephone,3,feb,258,2,-1,0,unknown,0
2573,2494,47,admin.,divorced,secondary,no,136,no,yes,cellular,23,jul,70,1,-1,0,unknown,0
2574,4008,41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown,0
2575,2272,47,technician,divorced,tertiary,no,-1148,yes,yes,unknown,27,may,62,2,-1,0,unknown,0
2576,4306,51,technician,married,secondary,no,143,yes,no,unknown,16,may,627,1,-1,0,unknown,0
2577,2083,42,admin.,married,secondary,no,214,yes,no,unknown,28,may,21,24,-1,0,unknown,0
2578,2221,34,management,married,tertiary,no,573,no,no,cellular,10,aug,122,1,-1,0,unknown,0
2579,223,41,self-employed,married,primary,no,204,no,no,cellular,13,aug,111,7,-1,0,unknown,0
2580,3854,49,technician,married,tertiary,no,1843,yes,no,cellular,25,may,269,1,-1,0,unknown,0
2581,132,43,blue-collar,married,unknown,yes,-715,yes,no,unknown,30,may,67,3,-1,0,unknown,0
2582,458,40,technician,single,secondary,no,641,no,no,cellular,16,jul,156,6,-1,0,unknown,0
2583,1628,38,technician,married,secondary,no,821,yes,yes,cellular,17,nov,224,2,180,1,failure,0
2584,2060,43,blue-collar,married,primary,no,-93,yes,no,unknown,26,may,402,2,-1,0,unknown,0
2585,2307,47,management,divorced,tertiary,no,2515,no,no,unknown,20,jun,40,3,-1,0,unknown,0
2586,555,37,admin.,married,secondary,no,1314,yes,no,cellular,8,may,682,2,85,7,success,0
2587,797,58,management,married,secondary,no,111,no,no,telephone,24,mar,58,2,-1,0,unknown,0
2588,2619,49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown,1
2589,3136,39,blue-collar,married,primary,no,20,yes,no,unknown,7,may,109,1,-1,0,unknown,0
2590,863,49,self-employed,married,primary,no,489,yes,no,unknown,27,may,84,4,-1,0,unknown,0
2591,1880,40,management,married,tertiary,no,-495,no,yes,cellular,29,jul,303,2,-1,0,unknown,0
2592,3983,40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,0
2593,852,36,management,married,secondary,no,-148,no,no,cellular,18,nov,144,2,-1,0,unknown,0
2594,2675,29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,1
2595,3391,36,blue-collar,married,unknown,no,70,yes,no,unknown,8,may,219,4,-1,0,unknown,0
2596,3623,33,blue-collar,married,primary,no,1209,yes,no,cellular,16,apr,700,1,-1,0,unknown,0
2597,2990,56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,214,1,349,1,failure,0
2598,915,33,management,married,secondary,no,4040,yes,no,cellular,20,apr,132,2,-1,0,unknown,0
2599,4458,29,management,single,tertiary,no,572,no,no,cellular,16,dec,314,1,195,1,success,1
2600,2525,55,blue-collar,married,unknown,no,23,no,no,cellular,30,jan,143,1,2,3,other,0
2601,3885,41,entrepreneur,married,secondary,no,1249,yes,no,cellular,9,jul,391,1,-1,0,unknown,0
2602,3615,31,admin.,single,secondary,no,757,no,no,cellular,3,feb,343,2,-1,0,unknown,0
2603,3066,34,blue-collar,married,secondary,no,856,yes,no,cellular,20,apr,470,1,150,5,other,0
2604,2651,44,management,married,secondary,no,2984,yes,no,unknown,15,may,770,2,-1,0,unknown,0
2605,680,28,admin.,single,unknown,no,174,no,no,cellular,28,sep,184,1,-1,0,unknown,0
2606,335,47,management,divorced,tertiary,no,447,no,yes,unknown,7,may,126,1,-1,0,unknown,0
2607,534,29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,136,1,-1,0,unknown,0
2608,989,52,retired,divorced,primary,no,353,no,no,cellular,31,jul,395,4,-1,0,unknown,0
2609,1977,55,management,divorced,tertiary,no,-612,no,no,cellular,26,aug,131,2,-1,0,unknown,0
2610,1516,29,self-employed,married,tertiary,no,242,yes,no,cellular,18,jul,73,4,-1,0,unknown,0
2611,4273,40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,unknown,0
2612,3551,42,management,married,secondary,no,2416,yes,no,unknown,20,may,138,4,-1,0,unknown,0
2613,568,59,unemployed,married,primary,no,0,no,no,cellular,30,jan,3025,2,-1,0,unknown,0
2614,2232,38,technician,married,secondary,no,7696,yes,no,cellular,20,nov,386,2,-1,0,unknown,0
2615,975,34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,unknown,1
2616,3674,39,management,single,tertiary,no,0,yes,no,cellular,12,may,561,4,369,3,failure,0
2617,4346,44,technician,married,secondary,no,10888,yes,no,cellular,5,aug,163,1,-1,0,unknown,0
2618,3851,26,admin.,single,secondary,no,802,no,no,cellular,30,jan,77,1,2,2,other,0
2619,2523,44,management,divorced,tertiary,no,476,yes,yes,unknown,26,may,127,2,-1,0,unknown,0
2620,3273,32,blue-collar,single,tertiary,no,3014,yes,no,cellular,7,may,291,2,-1,0,unknown,0
2621,231,40,entrepreneur,married,tertiary,no,3571,no,no,unknown,9,jun,222,3,-1,0,unknown,0
2622,416,31,services,single,secondary,no,2070,no,no,cellular,29,aug,319,2,-1,0,unknown,0
2623,2775,37,blue-collar,married,secondary,no,685,yes,no,unknown,6,jun,968,1,-1,0,unknown,0
2624,1230,75,retired,divorced,secondary,no,1341,no,no,cellular,18,dec,415,7,-1,0,unknown,1
2625,1352,23,student,single,secondary,no,1021,no,no,telephone,19,jun,79,9,-1,0,unknown,0
2626,2550,41,management,married,tertiary,no,251,no,yes,unknown,6,jun,85,3,-1,0,unknown,0
2627,1553,34,blue-collar,married,secondary,no,3990,yes,no,cellular,24,jul,633,7,-1,0,unknown,0
2628,1025,56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown,1
2629,4313,35,admin.,married,secondary,no,8652,yes,no,unknown,24,jun,103,6,-1,0,unknown,0
2630,3352,54,management,married,tertiary,no,384,yes,no,cellular,12,may,30,7,-1,0,unknown,0
2631,3768,47,management,single,tertiary,no,0,no,no,unknown,11,jun,58,3,-1,0,unknown,0
2632,3985,43,blue-collar,married,primary,no,188,yes,no,cellular,12,may,58,3,347,5,failure,0
2633,1134,34,blue-collar,married,primary,no,176,no,no,cellular,24,jul,78,1,-1,0,unknown,0
2634,873,29,technician,single,tertiary,no,2485,no,no,telephone,24,jul,48,6,-1,0,unknown,0
2635,3250,54,technician,married,tertiary,no,876,no,no,cellular,27,oct,269,3,541,3,success,1
2636,4096,26,entrepreneur,married,tertiary,no,37,yes,yes,cellular,6,may,207,1,363,2,failure,0
2637,3617,42,blue-collar,married,secondary,no,-422,no,no,cellular,9,jul,31,1,-1,0,unknown,0
2638,785,23,student,married,tertiary,yes,-230,yes,no,cellular,18,may,259,2,-1,0,unknown,0
2639,646,56,technician,married,tertiary,no,272,no,no,cellular,26,aug,103,2,-1,0,unknown,0
2640,707,55,retired,married,primary,no,8894,no,no,unknown,11,jun,262,1,-1,0,unknown,0
2641,317,50,admin.,married,primary,no,276,no,yes,unknown,17,jun,641,6,-1,0,unknown,0
2642,252,55,blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,2,-1,0,unknown,0
2643,2216,34,admin.,married,secondary,no,1671,no,no,unknown,21,may,160,1,-1,0,unknown,0
2644,2150,31,services,married,secondary,no,388,yes,no,unknown,5,may,730,2,-1,0,unknown,0
2645,1569,43,unknown,single,unknown,no,181,no,no,telephone,28,jan,41,1,-1,0,unknown,0
2646,3031,44,management,married,tertiary,no,332,yes,no,cellular,23,jul,497,5,-1,0,unknown,0
2647,4405,51,technician,married,secondary,no,463,yes,no,unknown,13,may,213,5,-1,0,unknown,0
2648,1744,27,services,single,secondary,no,795,no,no,cellular,6,feb,101,3,-1,0,unknown,0
2649,968,33,management,single,tertiary,no,1909,no,no,cellular,8,aug,191,2,-1,0,unknown,0
2650,3193,76,retired,divorced,primary,no,86,no,no,cellular,12,aug,192,1,-1,0,unknown,0
2651,3965,58,retired,married,primary,no,5092,no,no,unknown,11,jun,199,6,-1,0,unknown,0
2652,3565,38,services,married,secondary,no,-762,yes,yes,unknown,30,may,408,2,-1,0,unknown,0
2653,608,51,unemployed,single,tertiary,no,1594,no,no,telephone,4,feb,197,1,-1,0,unknown,0
2654,4443,28,management,single,tertiary,no,0,no,no,telephone,27,may,198,2,-1,0,unknown,0
2655,3248,59,retired,divorced,secondary,no,1026,no,no,unknown,5,nov,669,1,-1,0,unknown,1
2656,3038,49,services,married,secondary,no,2201,yes,no,unknown,15,may,233,3,-1,0,unknown,0
2657,186,34,admin.,married,tertiary,no,899,yes,no,telephone,19,nov,377,3,7,4,success,0
2658,1555,34,entrepreneur,married,tertiary,no,412,yes,yes,cellular,8,jul,164,1,-1,0,unknown,0
2659,2500,38,student,single,tertiary,no,807,no,no,cellular,27,feb,74,2,-1,0,unknown,0
2660,3050,31,technician,single,unknown,no,187,no,no,cellular,17,jul,86,1,-1,0,unknown,0
2661,4198,34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,unknown,1
2662,2007,30,technician,single,secondary,no,4787,yes,no,unknown,4,jun,99,2,-1,0,unknown,0
2663,4236,31,blue-collar,married,secondary,no,92,yes,no,unknown,16,may,688,1,-1,0,unknown,1
2664,1604,49,management,single,tertiary,no,151,yes,no,cellular,8,jul,97,3,-1,0,unknown,1
2665,3603,44,blue-collar,married,secondary,no,16178,yes,no,cellular,21,nov,297,1,-1,0,unknown,0
2666,1041,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,259,2,-1,0,unknown,0
2667,2975,48,technician,single,tertiary,no,-551,yes,no,cellular,11,may,168,2,-1,0,unknown,0
2668,3206,60,housemaid,married,primary,no,0,no,yes,telephone,22,jul,124,1,-1,0,unknown,0
2669,2656,37,technician,married,secondary,no,712,yes,no,cellular,18,nov,291,2,-1,0,unknown,0
2670,2938,34,technician,married,secondary,no,1553,no,no,cellular,20,aug,200,2,-1,0,unknown,0
2671,3155,55,technician,single,tertiary,no,-703,yes,no,cellular,8,may,123,3,-1,0,unknown,0
2672,3095,52,services,single,secondary,no,1810,no,no,telephone,19,nov,117,1,-1,0,unknown,0
2673,3177,32,management,single,tertiary,no,11797,yes,no,cellular,11,aug,95,2,-1,0,unknown,0
2674,1113,50,technician,single,secondary,no,3897,no,no,cellular,26,oct,298,1,-1,0,unknown,0
2675,920,38,technician,single,tertiary,no,221,no,no,cellular,20,aug,79,3,-1,0,unknown,0
2676,448,47,admin.,married,secondary,no,2,no,no,cellular,10,jul,89,1,-1,0,unknown,0
2677,1458,36,management,married,tertiary,no,2987,yes,no,cellular,12,aug,307,1,-1,0,unknown,1
2678,2289,21,student,single,secondary,no,681,no,no,unknown,20,aug,6,1,-1,0,unknown,0
2679,3942,49,management,married,primary,no,3371,no,no,cellular,11,nov,269,2,-1,0,unknown,1
2680,856,49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,92,4,-1,0,unknown,0
2681,2219,44,technician,married,secondary,no,2776,yes,no,cellular,27,jan,701,1,-1,0,unknown,1
2682,1183,32,self-employed,married,secondary,no,-33,yes,no,unknown,28,may,234,3,-1,0,unknown,0
2683,2123,41,technician,divorced,secondary,no,348,yes,no,cellular,7,may,225,2,275,2,failure,0
2684,1040,55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,1
2685,1400,35,technician,married,secondary,no,2,no,no,telephone,28,jan,653,3,-1,0,unknown,0
2686,1671,35,blue-collar,married,primary,no,624,yes,no,unknown,7,may,163,1,-1,0,unknown,0
2687,175,43,admin.,married,secondary,no,-465,yes,yes,cellular,23,jul,166,1,-1,0,unknown,0
2688,2134,58,retired,married,secondary,no,425,yes,yes,cellular,17,nov,100,1,-1,0,unknown,0
2689,1710,43,unemployed,married,primary,no,960,yes,yes,unknown,15,may,241,2,-1,0,unknown,0
2690,2464,23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,806,1,-1,0,unknown,1
2691,678,49,services,single,secondary,no,133,no,no,unknown,11,jun,319,6,-1,0,unknown,0
2692,256,34,management,married,tertiary,no,415,no,yes,cellular,23,jul,361,2,-1,0,unknown,0
2693,1881,36,management,married,tertiary,no,27359,yes,no,unknown,3,jun,71,2,-1,0,unknown,0
2694,3306,52,admin.,married,secondary,no,693,no,no,unknown,12,jun,271,1,-1,0,unknown,0
2695,672,32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,failure,0
2696,1668,28,unemployed,married,secondary,no,655,yes,no,unknown,4,jun,606,2,-1,0,unknown,0
2697,3913,48,management,married,primary,no,2537,no,no,cellular,26,aug,219,6,-1,0,unknown,0
2698,2300,35,technician,married,secondary,no,13,no,no,cellular,22,aug,94,2,-1,0,unknown,0
2699,4227,45,blue-collar,divorced,primary,no,0,yes,no,cellular,21,jul,211,2,-1,0,unknown,0
2700,329,48,admin.,single,secondary,no,1150,yes,no,unknown,28,may,357,1,-1,0,unknown,0
2701,233,45,blue-collar,single,secondary,no,0,yes,no,cellular,26,jul,768,2,91,5,success,0
2702,20,38,management,divorced,unknown,no,0,yes,no,cellular,18,nov,96,2,-1,0,unknown,0
2703,3071,34,technician,single,secondary,no,347,yes,no,cellular,6,feb,154,2,197,6,failure,0
2704,2084,41,blue-collar,married,secondary,no,343,yes,no,unknown,14,may,89,7,-1,0,unknown,0
2705,2458,47,admin.,married,secondary,no,310,yes,yes,telephone,14,aug,128,6,-1,0,unknown,0
2706,1353,44,technician,married,tertiary,no,1146,no,no,cellular,4,jul,178,2,-1,0,unknown,0
2707,2122,48,unemployed,married,secondary,no,817,no,no,cellular,14,jan,517,1,282,4,success,1
2708,2507,42,unemployed,single,secondary,no,2613,yes,no,cellular,30,jul,174,6,-1,0,unknown,0
2709,3413,33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,-1,0,unknown,1
2710,724,26,technician,single,secondary,no,455,no,no,cellular,29,jan,240,1,182,8,other,0
2711,2356,33,services,married,secondary,no,804,yes,yes,unknown,8,may,266,1,-1,0,unknown,0
2712,2903,53,management,married,tertiary,no,4446,yes,no,unknown,14,may,429,1,-1,0,unknown,0
2713,3432,26,blue-collar,married,secondary,no,2770,yes,no,unknown,8,may,141,1,-1,0,unknown,0
2714,3216,38,blue-collar,married,secondary,no,648,yes,no,unknown,3,jun,179,1,-1,0,unknown,0
2715,2678,74,retired,married,secondary,no,935,no,no,cellular,26,jan,100,1,104,1,other,0
2716,957,55,management,divorced,unknown,no,2,yes,no,unknown,19,may,95,1,-1,0,unknown,0
2717,874,38,management,single,tertiary,no,15030,yes,no,cellular,13,may,167,1,174,7,other,0
2718,4191,31,management,single,tertiary,no,1130,yes,no,cellular,17,apr,224,3,74,4,failure,0
2719,1223,49,management,divorced,tertiary,no,2370,yes,yes,unknown,17,nov,56,1,103,2,other,0
2720,1016,36,blue-collar,married,secondary,no,439,yes,no,unknown,21,may,260,5,-1,0,unknown,0
2721,4271,47,blue-collar,divorced,primary,no,1279,yes,no,cellular,6,feb,479,2,-1,0,unknown,0
2722,674,41,unemployed,divorced,secondary,no,1281,no,no,cellular,31,jul,45,3,-1,0,unknown,0
2723,4024,48,blue-collar,single,tertiary,no,2330,yes,no,unknown,4,jun,15,1,-1,0,unknown,0
2724,1822,31,management,married,tertiary,no,156,no,no,cellular,13,aug,657,7,-1,0,unknown,1
2725,2833,38,retired,single,unknown,no,62,no,no,unknown,19,jun,212,1,-1,0,unknown,0
2726,803,57,housemaid,single,secondary,no,254,no,no,cellular,8,oct,676,1,-1,0,unknown,0
2727,2295,34,services,married,secondary,no,0,no,yes,unknown,2,jul,193,4,-1,0,unknown,0
2728,4298,26,admin.,single,secondary,no,3529,no,yes,cellular,7,sep,57,2,-1,0,unknown,0
2729,2194,47,management,married,tertiary,no,-50,no,yes,cellular,7,jul,175,1,-1,0,unknown,0
2730,3338,34,management,married,secondary,no,293,yes,no,unknown,21,may,162,3,-1,0,unknown,0
2731,752,31,blue-collar,married,primary,no,352,yes,no,unknown,19,may,97,9,-1,0,unknown,0
2732,426,36,blue-collar,married,primary,no,973,yes,yes,unknown,23,may,293,1,-1,0,unknown,0
2733,2742,47,blue-collar,married,secondary,no,1203,yes,no,cellular,17,apr,239,2,-1,0,unknown,0
2734,3896,36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,success,1
2735,4327,55,services,divorced,primary,no,653,no,no,unknown,6,jun,800,1,-1,0,unknown,0
2736,4010,28,blue-collar,single,secondary,no,2700,no,no,cellular,3,feb,337,4,-1,0,unknown,0
2737,2330,26,technician,single,secondary,no,7,yes,no,cellular,22,jul,188,2,-1,0,unknown,0
2738,4138,36,housemaid,married,secondary,no,2880,no,no,unknown,12,jun,283,1,-1,0,unknown,0
2739,2033,41,blue-collar,divorced,primary,no,664,no,yes,cellular,15,jul,955,5,-1,0,unknown,1
2740,2626,48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,-1,0,unknown,0
2741,2437,37,admin.,single,secondary,no,0,yes,no,cellular,16,apr,640,2,-1,0,unknown,0
2742,112,32,self-employed,married,secondary,no,217,yes,yes,cellular,15,jul,317,5,-1,0,unknown,0
2743,384,41,blue-collar,married,primary,no,8,yes,no,cellular,15,jul,155,2,-1,0,unknown,0
2744,1120,48,entrepreneur,married,secondary,no,725,no,yes,cellular,10,jul,105,1,-1,0,unknown,0
2745,1854,34,management,single,tertiary,no,2646,no,no,cellular,14,apr,142,1,-1,0,unknown,1
2746,1701,29,unemployed,single,secondary,no,486,no,no,telephone,30,apr,95,1,-1,0,unknown,0
2747,3967,48,technician,married,secondary,no,10655,no,no,telephone,31,jul,5,3,-1,0,unknown,0
2748,1494,27,services,single,secondary,no,-124,no,no,cellular,18,jul,217,1,-1,0,unknown,0
2749,379,27,services,single,secondary,no,468,yes,no,cellular,13,may,109,1,-1,0,unknown,0
2750,4360,33,management,married,tertiary,no,296,no,no,cellular,16,jul,90,2,-1,0,unknown,0
2751,3351,49,admin.,married,secondary,no,0,yes,yes,cellular,29,jul,71,7,-1,0,unknown,0
2752,1886,39,technician,divorced,secondary,no,902,yes,no,cellular,10,feb,691,2,180,5,failure,1
2753,2798,36,blue-collar,married,secondary,no,141,yes,no,unknown,23,may,106,3,-1,0,unknown,0
2754,753,53,technician,married,secondary,no,65,no,no,cellular,25,aug,41,2,-1,0,unknown,0
2755,331,29,technician,single,tertiary,no,828,yes,no,cellular,16,apr,215,3,321,3,other,0
2756,3187,63,retired,married,secondary,no,474,no,no,cellular,25,jan,423,1,-1,0,unknown,1
2757,4335,37,services,single,secondary,no,105,no,yes,unknown,17,jun,260,4,-1,0,unknown,0
2758,115,25,technician,single,secondary,no,505,no,yes,cellular,17,nov,386,2,-1,0,unknown,1
2759,38,33,management,married,secondary,no,3935,yes,no,cellular,6,may,765,1,342,2,failure,1
2760,4053,31,admin.,divorced,secondary,no,360,no,no,cellular,15,may,332,1,297,2,other,0
2761,3994,54,entrepreneur,married,unknown,no,1956,no,no,cellular,19,nov,221,5,-1,0,unknown,0
2762,2718,48,services,married,secondary,yes,-20,no,no,cellular,20,aug,142,2,-1,0,unknown,0
2763,471,55,self-employed,married,secondary,no,-196,yes,no,unknown,20,may,210,2,-1,0,unknown,0
2764,4379,41,blue-collar,married,primary,no,1172,yes,no,unknown,15,may,153,1,-1,0,unknown,0
2765,1167,33,blue-collar,married,secondary,no,889,yes,no,unknown,18,sep,13,1,373,6,success,0
2766,1133,26,services,single,secondary,no,127,yes,yes,cellular,23,jul,85,3,-1,0,unknown,0
2767,520,54,services,married,secondary,no,0,no,no,unknown,19,jun,220,1,-1,0,unknown,0
2768,2661,57,retired,married,primary,no,1238,yes,no,cellular,15,jul,274,1,-1,0,unknown,0
2769,1351,43,management,divorced,tertiary,no,99,no,no,cellular,29,jan,24,3,-1,0,unknown,0
2770,1310,37,student,married,unknown,no,0,no,no,unknown,18,jun,115,1,-1,0,unknown,0
2771,3952,44,blue-collar,married,primary,no,887,yes,no,cellular,12,may,165,2,363,1,failure,0
2772,3742,37,self-employed,married,tertiary,no,137,no,no,cellular,13,aug,244,6,-1,0,unknown,0
2773,4162,56,technician,divorced,tertiary,no,401,yes,no,telephone,20,nov,26,1,-1,0,unknown,0
2774,1801,49,blue-collar,married,secondary,no,579,yes,no,unknown,28,may,396,1,-1,0,unknown,0
2775,2018,54,management,divorced,tertiary,no,7010,no,no,cellular,11,mar,275,2,-1,0,unknown,0
2776,54,53,blue-collar,married,secondary,no,2231,yes,no,cellular,14,jul,272,3,-1,0,unknown,0
2777,1972,42,technician,married,secondary,no,-1310,yes,yes,unknown,28,may,162,1,-1,0,unknown,0
2778,2462,30,services,married,tertiary,no,1380,yes,no,unknown,21,may,294,2,-1,0,unknown,0
2779,4039,54,blue-collar,married,secondary,no,448,yes,yes,cellular,5,aug,98,1,-1,0,unknown,0
2780,607,36,technician,divorced,tertiary,no,119,no,no,cellular,23,jul,127,8,-1,0,unknown,0
2781,1119,28,management,single,tertiary,no,4937,yes,no,telephone,13,may,421,3,-1,0,unknown,0
2782,13,20,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,-1,0,unknown,1
2783,1354,58,blue-collar,married,primary,no,781,yes,no,cellular,15,may,74,2,-1,0,unknown,0
2784,4453,35,blue-collar,married,secondary,no,5304,yes,no,cellular,20,nov,340,1,183,2,failure,0
2785,2509,41,blue-collar,married,primary,no,0,yes,no,unknown,30,may,232,3,-1,0,unknown,0
2786,2941,36,admin.,single,secondary,no,47,no,yes,cellular,9,jul,36,6,-1,0,unknown,0
2787,1138,35,technician,divorced,secondary,no,56,no,no,cellular,29,aug,24,12,-1,0,unknown,0
2788,4254,31,technician,married,secondary,no,0,no,yes,cellular,15,jul,624,6,-1,0,unknown,0
2789,656,58,retired,divorced,primary,no,2538,yes,no,cellular,31,jul,307,6,-1,0,unknown,0
2790,931,41,admin.,married,secondary,no,2993,yes,no,cellular,22,jul,24,12,-1,0,unknown,0
2791,1824,37,admin.,single,secondary,no,781,no,no,cellular,20,aug,75,1,-1,0,unknown,0
2792,1270,30,admin.,married,secondary,no,122,yes,no,unknown,16,may,107,1,-1,0,unknown,0
2793,2176,28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,199,1,92,14,success,1
2794,209,56,retired,married,secondary,no,1333,no,no,cellular,28,aug,17,14,-1,0,unknown,0
2795,370,58,housemaid,married,tertiary,no,497,no,no,unknown,11,jun,138,5,-1,0,unknown,0
2796,1124,37,technician,married,unknown,no,189,no,no,cellular,1,oct,238,1,107,2,success,1
2797,716,45,blue-collar,married,secondary,no,115,no,no,cellular,11,aug,209,4,-1,0,unknown,0
2798,2243,32,services,married,secondary,no,401,yes,no,unknown,15,may,294,2,-1,0,unknown,0
2799,4330,40,management,single,tertiary,no,36,yes,no,unknown,27,may,240,3,-1,0,unknown,0
2800,2533,57,management,married,tertiary,no,2416,no,no,cellular,11,aug,74,2,-1,0,unknown,0
2801,88,38,admin.,married,secondary,no,424,yes,no,cellular,17,apr,279,1,-1,0,unknown,0
2802,3149,31,services,married,secondary,no,500,yes,no,unknown,6,jun,19,18,-1,0,unknown,0
2803,94,57,blue-collar,married,secondary,no,14093,no,no,cellular,11,aug,231,5,-1,0,unknown,0
2804,2864,55,blue-collar,married,primary,no,1649,yes,no,cellular,12,may,52,3,-1,0,unknown,0
2805,3467,42,management,divorced,tertiary,no,221,yes,no,unknown,7,may,720,2,-1,0,unknown,0
2806,1396,32,blue-collar,married,secondary,no,687,yes,no,unknown,9,may,61,1,-1,0,unknown,0
2807,2777,25,services,single,secondary,no,-352,no,no,cellular,15,jul,246,1,-1,0,unknown,0
2808,2407,40,services,married,primary,no,33,no,no,unknown,26,may,70,3,-1,0,unknown,0
2809,80,27,admin.,divorced,secondary,no,451,yes,no,cellular,16,jul,652,1,-1,0,unknown,1
2810,1416,38,blue-collar,single,secondary,no,578,yes,no,unknown,21,may,112,2,-1,0,unknown,0
2811,2801,32,technician,single,tertiary,no,1100,yes,yes,cellular,11,aug,67,1,-1,0,unknown,0
2812,1174,35,management,married,tertiary,no,317,yes,no,unknown,23,may,162,3,-1,0,unknown,0
2813,2866,36,admin.,married,secondary,no,0,yes,yes,cellular,9,feb,101,2,-1,0,unknown,0
2814,3420,36,management,single,tertiary,no,1283,no,no,cellular,18,aug,92,5,-1,0,unknown,0
2815,2301,57,services,divorced,secondary,no,14,no,yes,cellular,22,jul,445,2,-1,0,unknown,0
2816,2446,30,blue-collar,married,secondary,no,-28,yes,no,cellular,18,may,284,2,371,1,failure,0
2817,1961,38,blue-collar,married,primary,no,3419,yes,no,unknown,20,jun,324,5,-1,0,unknown,0
2818,2911,34,housemaid,married,secondary,no,0,yes,no,unknown,30,oct,154,1,-1,0,unknown,1
2819,1118,60,retired,married,secondary,no,4820,no,no,unknown,5,jun,419,1,-1,0,unknown,0
2820,839,37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,20,may,156,2,-1,0,unknown,0
2821,553,42,self-employed,married,tertiary,no,1932,yes,no,unknown,16,may,192,32,-1,0,unknown,0
2822,1761,35,technician,married,secondary,no,251,yes,yes,unknown,1,jul,128,3,-1,0,unknown,0
2823,1027,41,housemaid,single,secondary,no,231,no,no,cellular,9,jul,76,2,-1,0,unknown,0
2824,2829,27,blue-collar,married,secondary,no,818,yes,no,unknown,3,jun,188,5,-1,0,unknown,0
2825,2242,34,admin.,single,secondary,no,10,no,yes,cellular,18,nov,162,1,173,3,failure,0
2826,28,56,self-employed,married,secondary,no,784,no,yes,cellular,30,jul,149,2,-1,0,unknown,0
2827,1746,51,management,single,tertiary,no,2139,no,no,cellular,17,nov,176,2,-1,0,unknown,0
2828,4333,30,management,single,tertiary,no,2186,yes,no,unknown,3,jun,366,1,-1,0,unknown,0
2829,826,48,technician,married,secondary,no,454,yes,no,cellular,10,jul,114,1,-1,0,unknown,0
2830,2931,46,retired,married,primary,no,-35,yes,no,cellular,7,may,304,3,-1,0,unknown,0
2831,1985,29,student,single,unknown,no,145,no,no,cellular,14,aug,105,1,-1,0,unknown,0
2832,1615,34,management,married,tertiary,no,417,yes,no,cellular,18,nov,138,1,-1,0,unknown,0
2833,72,31,management,single,tertiary,no,6248,yes,no,unknown,9,may,154,2,-1,0,unknown,0
2834,542,27,services,married,secondary,no,0,yes,no,cellular,23,jul,198,13,-1,0,unknown,0
2835,2694,39,management,married,tertiary,no,399,no,no,cellular,9,apr,504,1,-1,0,unknown,0
2836,1215,23,technician,single,secondary,no,598,no,no,cellular,30,apr,166,1,-1,0,unknown,0
2837,3378,34,unemployed,married,secondary,no,0,yes,no,cellular,13,may,172,1,-1,0,unknown,0
2838,1285,54,services,married,secondary,no,386,yes,no,cellular,2,aug,155,2,-1,0,unknown,0
2839,4261,58,retired,married,secondary,no,3382,no,yes,cellular,28,may,294,2,309,2,failure,0
2840,1395,38,technician,married,tertiary,no,3234,no,no,cellular,18,nov,578,2,-1,0,unknown,1
2841,1171,36,admin.,single,secondary,no,0,no,no,cellular,20,apr,637,1,-1,0,unknown,0
2842,1917,53,unemployed,married,primary,no,980,yes,no,cellular,3,dec,352,1,-1,0,unknown,1
2843,4156,30,entrepreneur,single,secondary,no,638,no,no,cellular,14,jul,358,6,-1,0,unknown,0
